"Sed_ID";"2000";"500";"250";"63";"0";"sedID";"Sediment";"Texture";"D50(um)";"Mean.fw.phi";"Mean.fw.um";"Sand";"mud";"sed_Id";"Sed_class1";"Sed_class"
3917;0;0.07;0.98;98.32;0.63;"X3917";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.871;2.99;57.788;99.373;0.627;"3917";"Fine Sand";"Fine Sand"
3918;0;0.11;0.65;92.71;6.53;"X3918";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.231;3.056;50.935;93.469;6.531;"3918";"Very Fine Sand";"Very Fine Sand"
3922;0;0.15;1.92;95.69;2.25;"X3922";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.33;2.996;56.71;97.749;2.251;"3922";"Fine Sand";"Fine Sand"
3923;0;0.12;1.66;95.52;2.7;"X3923";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";124.667;3.004;55.981;97.298;2.702;"3923";"Very Fine Sand";"Very Fine Sand"
3927;0;0.14;1.7;97.22;0.95;"X3927";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.286;2.985;58.022;99.049;0.951;"3927";"Fine Sand";"Fine Sand"
3928;0.03;0.36;1.07;95.84;2.7;"X3928";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Slightly Gravelly Sand";124.38;3.007;55.741;97.267;2.705;"3928";"Very Fine Sand";"Very Fine Sand"
3930;0;0.05;0.31;99.47;0.17;"X3930";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.661;2.992;57.773;99.826;0.174;"3930";"Fine Sand";"Fine Sand"
3931;0;0.56;5.01;91.52;2.92;"X3931";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";128.019;2.966;58.71;97.078;2.922;"3931";"Fine Sand";"Fine Sand"
3941;0;0.12;2.68;95.7;1.49;"X3941";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.691;2.981;58.16;98.506;1.494;"3941";"Fine Sand";"Fine Sand"
3942;0;0.15;0.44;91.95;7.47;"X3942";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";119.191;3.069;49.774;92.534;7.466;"3942";"Very Fine Sand";"Very Fine Sand"
3947;0;0.8;2.85;74.23;22.12;"X3947";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";105.719;3.742;12.269;77.878;22.122;"3947";"Very Fine Sand";"Very Fine Sand"
3956;0;0.58;2.84;73.1;23.48;"X3956";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";103.878;3.838;10.102;76.521;23.479;"3956";"Very Fine Sand";"Very Fine Sand"
3961;0;0.33;9.08;86.69;3.9;"X3961";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";131.125;2.931;60.919;96.103;3.897;"3961";"Fine Sand";"Fine Sand"
3971;0;0.58;4.09;88.65;6.68;"X3971";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";123.556;3.017;53.452;93.322;6.678;"3971";"Very Fine Sand";"Very Fine Sand"
4001;0;1.4;2.25;95.38;0.98;"X4001";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.94;2.966;59.442;99.023;0.977;"4001";"Fine Sand";"Fine Sand"
4051;0;0.01;12.28;86.55;1.16;"X4051";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";137.131;2.866;67.591;98.843;1.157;"4051";"Fine Sand";"Fine Sand"
4061;0;0.19;1.12;98.24;0.45;"X4061";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.263;2.985;58.192;99.553;0.447;"4061";"Fine Sand";"Fine Sand"
4071;0;0.16;1.96;94.1;3.78;"X4071";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";123.987;3.012;54.998;96.22;3.78;"4071";"Very Fine Sand";"Very Fine Sand"
4081;0;0.49;2.75;93.98;2.78;"X4081";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.92;2.989;56.996;97.217;2.783;"4081";"Fine Sand";"Fine Sand"
4101;0;0.25;3.08;90.31;6.36;"X4101";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";122.636;3.028;52.869;93.643;6.357;"4101";"Very Fine Sand";"Very Fine Sand"
4111;0;0.37;5.02;87.98;6.64;"X4111";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";124.272;3.008;54.031;93.36;6.64;"4111";"Very Fine Sand";"Very Fine Sand"
4121;0;0.72;3.5;88.14;7.65;"X4121";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";122.173;3.033;51.959;92.351;7.649;"4121";"Very Fine Sand";"Very Fine Sand"
4141;0;0.46;13.19;83.72;2.63;"X4141";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";137.408;2.863;67.085;97.367;2.633;"4141";"Fine Sand";"Fine Sand"
4151;0;0;1.55;92.77;5.68;"X4151";"Very Fine Sand,Moderately Sorted,Fine Skewed,Mesokurtic";"Sand";121.714;3.038;52.425;94.323;5.677;"4151";"Very Fine Sand";"Very Fine Sand"
4161;0;0.29;10.2;71.3;18.21;"X4161";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.481;3.324;26.927;81.794;18.206;"4161";"Very Fine Sand";"Very Fine Sand"
4201;0;0.14;7.08;64.14;28.64;"X4201";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";99.701;4.08;5.908;71.361;28.639;"4201";"Very Coarse Silt";"Very Coarse Silt"
4211;0;0.05;9.78;72.63;17.53;"X4211";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.66;3.261;30.927;82.466;17.534;"4211";"Very Fine Sand";"Very Fine Sand"
4241;0;0.38;8.64;61.53;29.44;"X4241";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";99.851;4.094;5.614;70.56;29.44;"4241";"Very Coarse Silt";"Very Coarse Silt"
4251;0;0.29;5.32;63.35;31.04;"X4251";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";95.169;4.207;4.651;68.959;31.041;"4251";"Very Coarse Silt";"Very Coarse Silt"
4281;0;0.07;10.38;78.31;11.25;"X4281";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";124.623;3.004;52.054;88.755;11.245;"4281";"Very Fine Sand";"Very Fine Sand"
4301;0;0.3;9.9;71.96;17.85;"X4301";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.631;3.29;28.982;82.153;17.847;"4301";"Very Fine Sand";"Very Fine Sand"
4341;0;0;5.13;91.02;3.85;"X4341";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.724;2.98;57.227;96.152;3.848;"4341";"Fine Sand";"Fine Sand"
4351;0;0.05;6.4;88.3;5.26;"X4351";"Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic";"Sand";126.668;2.981;56.566;94.742;5.258;"4351";"Fine Sand";"Fine Sand"
4381;0;0.32;3.59;80.47;15.62;"X4381";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";113.532;3.139;42.331;84.384;15.616;"4381";"Very Fine Sand";"Very Fine Sand"
24910;0;0.54;2.18;96.43;0.85;"X24910";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.185;2.975;58.836;99.148;0.852;"24910";"Fine Sand";"Fine Sand"
25110;0;0.28;7.73;90.84;1.16;"X25110";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";132.199;2.919;63.118;98.845;1.155;"25110";"Fine Sand";"Fine Sand"
25510;0;0.64;2.12;96.61;0.64;"X25510";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.408;2.972;59.113;99.362;0.638;"25510";"Fine Sand";"Fine Sand"
25610;0;0.64;1.24;97.84;0.28;"X25610";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.926;2.978;58.831;99.723;0.277;"25610";"Fine Sand";"Fine Sand"
25710;0;0.98;0.57;98.24;0.21;"X25710";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.684;2.981;58.646;99.789;0.211;"25710";"Fine Sand";"Fine Sand"
25810;0;0.85;6.76;91.17;1.22;"X25810";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";131.716;2.924;62.661;98.782;1.218;"25810";"Fine Sand";"Fine Sand"
25910;0;0.16;11.27;80.33;8.25;"X25910";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";128.974;2.955;56.963;91.754;8.246;"25910";"Fine Sand";"Fine Sand"
26010;0;0.86;5.06;93.02;1.05;"X26010";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";130.112;2.942;61.312;98.948;1.052;"26010";"Fine Sand";"Fine Sand"
26210;0;8.74;7.04;82.35;1.88;"X26210";"Fine Sand,Moderately Sorted,Coarse Skewed,Leptokurtic";"Sand";140.979;2.826;70.783;98.123;1.877;"26210";"Fine Sand";"Fine Sand"
26410;0;0.06;2.51;88.87;8.56;"X26410";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";119.8;3.061;49.78;91.436;8.564;"26410";"Very Fine Sand";"Very Fine Sand"
26510;0;0.24;2.31;97.17;0.28;"X26510";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.542;2.971;59.368;99.724;0.276;"26510";"Fine Sand";"Fine Sand"
27810;0;0.1;9.62;87.07;3.21;"X27810";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";132.144;2.92;62.126;96.793;3.207;"27810";"Fine Sand";"Fine Sand"
28110;0;0.08;1.82;91.72;6.38;"X28110";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";121.341;3.043;51.849;93.616;6.384;"28110";"Very Fine Sand";"Very Fine Sand"
28510;0;0.89;35.2;57.88;6.03;"X28510";"Fine Sand,Poorly Sorted,Fine Skewed,Mesokurtic";"Sand";179.489;2.518;103.046;93.968;6.032;"28510";"Fine Sand";"Fine Sand"
28610;0;0;7.95;61.19;30.86;"X28610";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";96.959;4.17;4.871;69.142;30.858;"28610";"Very Coarse Silt";"Very Coarse Silt"
29510;0;1.25;17.19;70.83;10.73;"X29510";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";135.272;2.862;61.465;89.269;10.731;"29510";"Fine Sand";"Fine Sand"
29610;0;3.39;21.57;57.89;17.15;"X29610";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";137.733;2.945;45.542;82.854;17.146;"29610";"Fine Sand";"Fine Sand"
29710;0;2.39;44.27;52.85;0.49;"X29710";"Fine Sand,Moderately Sorted,Fine Skewed,Platykurtic";"Sand";229.148;2.279;159.945;99.514;0.486;"29710";"Fine Sand";"Fine Sand"
33410;0;0.25;1.55;87.29;10.92;"X33410";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.781;3.098;46.604;89.084;10.916;"33410";"Very Fine Sand";"Very Fine Sand"
33411;0;0.9;10.36;83.69;5.05;"X33411";"Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic";"Sand";132.089;2.92;61.173;94.952;5.048;"33411";"Fine Sand";"Fine Sand"
33511;0;8;7.57;73.02;11.41;"X33511";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";130.536;2.937;56.349;88.594;11.406;"33511";"Fine Sand";"Fine Sand"
33521;0;0.65;5.33;71.25;22.76;"X33521";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";106.697;3.761;11.509;77.236;22.764;"33521";"Very Fine Sand";"Very Fine Sand"
33721;0;0.76;1.31;93.12;4.81;"X33721";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";122.981;3.023;53.776;95.192;4.808;"33721";"Very Fine Sand";"Very Fine Sand"
33821;0;0.26;3.66;75.31;20.77;"X33821";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";107.572;3.635;15.244;79.235;20.765;"33821";"Very Fine Sand";"Very Fine Sand"
34110;0;0.1;5.28;88.52;6.09;"X34110";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";124.811;3.002;54.699;93.907;6.093;"34110";"Very Fine Sand";"Very Fine Sand"
34310;0;0.17;5.91;87.73;6.19;"X34310";"Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";125.396;2.995;55.124;93.814;6.186;"34310";"Fine Sand";"Fine Sand"
34510;0;0.03;3.66;87.65;8.66;"X34510";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";120.689;3.051;50.399;91.338;8.662;"34510";"Very Fine Sand";"Very Fine Sand"
34610;0;0.57;5.09;85.41;8.92;"X34610";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";122.242;3.032;51.443;91.076;8.924;"34610";"Very Fine Sand";"Very Fine Sand"
34710;0;0.17;2.83;86.57;10.42;"X34710";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";118.297;3.08;47.887;89.575;10.425;"34710";"Very Fine Sand";"Very Fine Sand"
34910;0;0.17;0.8;91.23;7.8;"X34910";"Very Fine Sand,Moderately Sorted,Fine Skewed,Very Leptokurtic";"Sand";119.191;3.069;49.641;92.202;7.798;"34910";"Very Fine Sand";"Very Fine Sand"
35010;0;0.06;1.26;95.78;2.9;"X35010";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";124.076;3.011;55.412;97.097;2.903;"35010";"Very Fine Sand";"Very Fine Sand"
35110;0;0.02;1.81;89.05;9.13;"X35110";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";118.602;3.076;48.661;90.871;9.129;"35110";"Very Fine Sand";"Very Fine Sand"
35210;0;0.02;4.59;91.85;3.55;"X35210";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.501;2.983;57.168;96.453;3.547;"35210";"Fine Sand";"Fine Sand"
35810;0;0.24;1.42;92.01;6.33;"X35810";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";121.191;3.045;51.757;93.674;6.326;"35810";"Very Fine Sand";"Very Fine Sand"
36010;0;0.99;6.43;74.43;18.14;"X36010";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";113.64;3.355;26.139;81.855;18.145;"36010";"Very Fine Sand";"Very Fine Sand"
36110;0;0.7;4.51;72.61;22.18;"X36110";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";106.824;3.729;12.395;77.817;22.183;"36110";"Very Fine Sand";"Very Fine Sand"
36210;0;0.26;0.87;87.55;11.32;"X36210";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";115.83;3.11;45.772;88.681;11.319;"36210";"Very Fine Sand";"Very Fine Sand"
36610;0;2.53;5.21;84.5;7.76;"X36610";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";125.467;2.995;54.45;92.235;7.765;"36610";"Fine Sand";"Fine Sand"
36710;0;2.89;6.97;79.06;11.09;"X36710";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";124.161;3.01;51.801;88.914;11.086;"36710";"Very Fine Sand";"Very Fine Sand"
36810;0;0;7.92;91.14;0.93;"X36810";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";132.314;2.918;63.321;99.069;0.931;"36810";"Fine Sand";"Fine Sand"
36910;0;7.31;26.53;60.6;5.56;"X36910";"Fine Sand,Poorly Sorted,Symmetrical,Mesokurtic";"Sand";173.119;2.501;101.778;94.444;5.556;"36910";"Fine Sand";"Fine Sand"
37110;0;0.98;12.33;70.45;16.24;"X37110";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";121.947;3.063;44.685;83.757;16.243;"37110";"Very Fine Sand";"Very Fine Sand"
37210;0;0.15;1.78;97.83;0.23;"X37210";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.009;2.977;58.92;99.765;0.235;"37210";"Fine Sand";"Fine Sand"
37310;0;0.4;3.09;93.57;2.94;"X37310";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.009;2.988;57.008;97.062;2.938;"37310";"Fine Sand";"Fine Sand"
37510;0;0.19;6.98;84.89;7.93;"X37510";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";124.73;3.003;53.798;92.067;7.933;"37510";"Very Fine Sand";"Very Fine Sand"
37610;0;0.64;14.48;83.19;1.68;"X37610";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";140.28;2.834;70.237;98.317;1.683;"37610";"Fine Sand";"Fine Sand"
37910;0;0.18;4.66;90.93;4.23;"X37910";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.088;2.987;56.54;95.774;4.226;"37910";"Fine Sand";"Fine Sand"
38411;0;0.32;11.33;86.16;2.19;"X38411";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";135.365;2.885;65.469;97.811;2.189;"38411";"Fine Sand";"Fine Sand"
38611;0;0.58;4.46;82.14;12.81;"X38611";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";117.579;3.088;46.301;87.187;12.813;"38611";"Very Fine Sand";"Very Fine Sand"
38911;0;0.68;4.08;82.28;12.96;"X38911";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";117.173;3.093;45.958;87.042;12.958;"38911";"Very Fine Sand";"Very Fine Sand"
39411;0;0.43;0.79;84.02;14.76;"X39411";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";112.304;3.155;41.953;85.237;14.763;"39411";"Very Fine Sand";"Very Fine Sand"
3123100;0;0.24;0.82;91.99;6.96;"X3123100";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.073;3.058;50.645;93.043;6.957;"3123100";"Very Fine Sand";"Very Fine Sand"
3133100;0;0.19;1.17;91.15;7.49;"X3133100";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";119.816;3.061;50.236;92.511;7.489;"3133100";"Very Fine Sand";"Very Fine Sand"
3213100;0;0.5;2.35;86.37;10.78;"X3213100";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";117.801;3.086;47.379;89.218;10.782;"3213100";"Very Fine Sand";"Very Fine Sand"
3243100;0;0.12;0.56;92.54;6.78;"X3243100";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";119.917;3.06;50.595;93.217;6.783;"3243100";"Very Fine Sand";"Very Fine Sand"
3303100;0;0.18;0.72;97.72;1.39;"X3303100";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.067;2.999;56.817;98.614;1.386;"3303100";"Fine Sand";"Fine Sand"
