"Point";"Day";"Radius";"Class_1";"Class_2";"Class_3";"c_water";"c_mcrph";"c_shlls";"c_rocks";"c_chnnl";"c_uca";"uc_dnst";"greenss";"mangrov";"obs";"obs2";"Island";"site";"Sed_ID";"X2000";"X500";"X250";"X63";"X0";"Sedimnt";"Texture";"D50_um_";"Mn_fw_p";"Mn_fw_m";"Sand";"mud";"Sd_clss";"Sd_cls1";"Clss_22";"Clss_11";"Class_22";"Clss_33";"covr_vr";"cvr_vr1";"cvr_vrA";"cvr_sd_f";"cvr_sd_g";"WB";"WD";"rocks";"macro";"shells";"sedmnt0";"bsed";"bsed1";"uca"
"141";"18/02/2020";"20";"wet";"sand";NA;60;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"131";0;0.64;3.15;94.74;1.47;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.628;2.97;58.973;98.526;1.474;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"142";"18/02/2020";"25";"wet";"sand";NA;50;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"142";0;0.73;9.84;88.12;1.32;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";134.916;2.89;65.489;98.684;1.316;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"143";"18/02/2020";"30";"wet";"muddy_sand";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"143";0;0.45;6.71;89.96;2.88;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";129.683;2.947;60.151;97.123;2.877;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"144";"18/02/2020";"50";"wet";"sand";NA;60;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"144";0;0.66;2.55;96.16;0.63;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.849;2.967;59.501;99.374;0.626;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"145";"18/02/2020";"35";"wet";"sand";NA;60;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"144";0;0.66;2.55;96.16;0.63;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.849;2.967;59.501;99.374;0.626;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"146";"18/02/2020";"20";"wet";"sand";NA;60;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"144";0;0.66;2.55;96.16;0.63;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.849;2.967;59.501;99.374;0.626;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"147";"18/02/2020";"10";"dry";"mud";"uca";5;0;0;0;5;"100";"H";"N";"N";NA;NA;"Urok";"banco_pre_roost";"147";0;1.23;6.31;83.29;9.16;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";123.826;3.014;52.52;90.835;9.165;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"148";"18/02/2020";"10";"dry";"mud";"uca";5;0;0;0;5;"100";"H";"N";"N";NA;NA;"Urok";"banco_pre_roost";"147";0;1.23;6.31;83.29;9.16;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";123.826;3.014;52.52;90.835;9.165;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"149";"18/02/2020";"5";"dry";"sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"banco_pre_roost";"149";0;0.52;7.78;88.32;3.38;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";130.407;2.939;60.546;96.621;3.379;"Fine Sand";"Fine Sand";"sand";"dry";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"150";"18/02/2020";"5";"dry";"sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"banco_pre_roost";"149";0;0.52;7.78;88.32;3.38;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";130.407;2.939;60.546;96.621;3.379;"Fine Sand";"Fine Sand";"sand";"dry";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"151";"18/02/2020";"10";"wet";"muddy_sand";NA;20;0;10;0;0;"0";NA;"N";"N";"fina camada de mud";NA;"Urok";"banco_pre_roost";"151";0;5.04;49.94;43.94;1.08;"Fine Sand,Moderately Sorted,Very Fine Skewed,Platykurtic";"Sand";267.875;2.144;203.299;98.92;1.08;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"152";"18/02/2020";"10";"dry";NA;"gravel";0;0;5;100;0;"0";NA;"N";"N";"gravilha com sedimento; 10% de rock grande";NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"gravel";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"153";"18/02/2020";"5";"dry";NA;"rock";0;0;10;90;0;"0";NA;"N";"N";"gravilha 10%; rock without oyster";NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"rock";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"154";"18/02/2020";"15";"dry";NA;"gravel";0;0;5;100;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"gravel";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"155";"18/02/2020";"10";"dry";"sand";"uca";0;0;0;0;0;"100";"L";"N";"N";"uca parece temporário";NA;"Urok";"banco_pre_roost";"155";0;0.54;17.97;80.31;1.18;"Fine Sand,Moderately Sorted,Coarse Skewed,Platykurtic";"Sand";145.62;2.754;76.975;98.819;1.181;"Fine Sand";"Fine Sand";"sand";"dry";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"156";"18/02/2020";"5";"dry";"sand";"uca";0;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"155";0;0.54;17.97;80.31;1.18;"Fine Sand,Moderately Sorted,Coarse Skewed,Platykurtic";"Sand";145.62;2.754;76.975;98.819;1.181;"Fine Sand";"Fine Sand";"sand";"dry";"sand";"uca";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"157";"18/02/2020";"20";"wet";"sand";"macroalgae";50;40;0;0;0;"0";NA;"S";"N";"brown and green algae";NA;"Urok";"banco_pre_roost";"157";0;2.04;12.57;84.78;0.61;"Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic";"Sand";140.622;2.83;71.135;99.39;0.61;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"flooded";"wet";"other";"macroalgae";"other";NA;"other";"other";"other"
"158";"18/02/2020";"20";"wet";"sand";"macroalgae";50;40;0;0;0;"0";NA;"S";"N";"brown and green algae";NA;"Urok";"banco_pre_roost";"157";0;2.04;12.57;84.78;0.61;"Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic";"Sand";140.622;2.83;71.135;99.39;0.61;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"flooded";"wet";"other";"macroalgae";"other";NA;"other";"other";"other"
"159";"18/02/2020";"20";"wet";"sand";"macroalgae";50;40;0;0;0;"0";NA;"S";"N";"brown and green algae";NA;"Urok";"banco_pre_roost";"157";0;2.04;12.57;84.78;0.61;"Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic";"Sand";140.622;2.83;71.135;99.39;0.61;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"flooded";"wet";"other";"macroalgae";"other";NA;"other";"other";"other"
"160";"18/02/2020";"5";"dry";"sand";"uca";0;0;0;0;0;"100";"L";"N";"N";"uca parece temporário";NA;"Urok";"banco_pre_roost";"155";0;0.54;17.97;80.31;1.18;"Fine Sand,Moderately Sorted,Coarse Skewed,Platykurtic";"Sand";145.62;2.754;76.975;98.819;1.181;"Fine Sand";"Fine Sand";"sand";"dry";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"161";"18/02/2020";"5";"dry";"sand";"uca";0;0;0;0;0;"100";"L";"N";"N";"uca parece temporário";NA;"Urok";"banco_pre_roost";"155";0;0.54;17.97;80.31;1.18;"Fine Sand,Moderately Sorted,Coarse Skewed,Platykurtic";"Sand";145.62;2.754;76.975;98.819;1.181;"Fine Sand";"Fine Sand";"sand";"dry";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"162";"18/02/2020";"20";"wet";"muddy_sand";NA;20;0;0;0;5;"10";"H";"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"162";0;1.26;1.23;95.56;1.96;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.978;2.989;57.372;98.044;1.956;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"163";"18/02/2020";"50";"wet";"sand";NA;30;0;5;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"163";0;0.36;1.26;95.6;2.78;"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";124.453;3.006;55.772;97.219;2.781;"Very Fine Sand";"Very Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"164";"18/02/2020";"45";"wet";"sand";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"163";0;0.36;1.26;95.6;2.78;"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";124.453;3.006;55.772;97.219;2.781;"Very Fine Sand";"Very Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"165";"18/02/2020";"50";"wet";"sand";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"165";0;0.39;8.12;90.63;0.86;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";133.016;2.91;63.983;99.14;0.86;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"166";"18/02/2020";"45";"wet";"sand";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"165";0;0.39;8.12;90.63;0.86;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";133.016;2.91;63.983;99.14;0.86;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"167";"18/02/2020";"30";"wet";"sand";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"165";0;0.39;8.12;90.63;0.86;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";133.016;2.91;63.983;99.14;0.86;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"168";"18/02/2020";"25";"wet";"sand";NA;20;0;0;0;0;"0";NA;"N";"N";"Parece ter mais relevo e possível camada de mud por cima";NA;"Urok";"ilheu_acoco_norte";"168";0;0.83;2.86;95.15;1.17;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.813;2.968;59.257;98.835;1.165;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"169";"18/02/2020";"15";"wet";"sand";NA;0;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"169";0;0.31;1.21;97.43;1.04;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.922;2.989;57.675;98.955;1.045;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"170";"18/02/2020";"20";"dry";"mud";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"171";"18/02/2020";"25";"wet";"beach_sand";NA;10;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"171";0;0.56;2.18;96.49;0.78;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.262;2.974;58.932;99.222;0.778;"Fine Sand";"Fine Sand";"beach_sand";"wet";"beach_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_beach_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"172";"18/02/2020";"50";"wet";"sand";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"172";0;0.37;8.42;89.85;1.35;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";132.864;2.912;63.623;98.645;1.355;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"173";"18/02/2020";"30";"wet";"sand";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"174";"18/02/2020";"30";"wet";"sand";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"175";"19/02/2020";"5";"dry";"sandy_mud";"uca";10;0;0;0;0;"100";"H";"N";"N";"uca clara (quase mud)";NA;"Urok";"banco_flamingo_sul";"175";0;0.49;3.48;81.88;14.15;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";115.203;3.118;44.093;85.855;14.145;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"dry";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"176";"19/02/2020";"10";"dry";"sandy_mud";"uca";10;0;0;0;0;"100";"H";"N";"N";"uca clara (quase mud)";NA;"Urok";"banco_flamingo_sul";"175";0;0.49;3.48;81.88;14.15;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";115.203;3.118;44.093;85.855;14.145;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"dry";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"177";"19/02/2020";"10";"dry";"sandy_mud";"uca";20;0;0;0;0;"100";"H";"N";"N";"uca clara (quase mud)";NA;"Urok";"banco_flamingo_sul";"177";0;0.37;3.99;87.55;8.1;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";121.854;3.037;51.52;91.901;8.099;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"dry";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_Very Fine Sand";"dry";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"178";"19/02/2020";"15";"dry";"sandy_mud";"uca";20;0;0;0;0;"100";"H";"N";"N";"uca clara (quase mud)";NA;"Urok";"banco_flamingo_sul";"177";0;0.37;3.99;87.55;8.1;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";121.854;3.037;51.52;91.901;8.099;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"dry";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_Very Fine Sand";"dry";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"179";"19/02/2020";"20";"dry";"sandy_mud";"uca";20;0;0;0;0;"100";"H";"N";"N";"uca clara (quase mud)";NA;"Urok";"banco_flamingo_sul";"179";0;6.58;9.59;76.07;7.76;"Fine Sand,Poorly Sorted,Symmetrical,Very Leptokurtic";"Sand";135.427;2.88;62.65;92.238;7.762;"Fine Sand";"Fine Sand";"sandy_mud";"dry";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_Fine Sand";"dry";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"180";"19/02/2020";"25";"wet";"muddy_sand";NA;70;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"181";"19/02/2020";"30";"wet";"muddy_sand";NA;70;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"182";"19/02/2020";"20";"wet";"sand";NA;50;0;0;0;10;"0";NA;"N";"N";"fina camada de mud";NA;"Urok";"banco_flamingo_sul";"182";0;0.66;1.73;96.68;0.93;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.821;2.979;58.493;99.074;0.926;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"183";"19/02/2020";"35";"wet";"sand";NA;50;0;0;0;10;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";"182";0;0.66;1.73;96.68;0.93;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.821;2.979;58.493;99.074;0.926;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"184";"19/02/2020";"25";"wet";"beach_sand";NA;20;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";"184";0;0.77;3.75;95.19;0.29;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";129.4;2.95;60.997;99.709;0.291;"Fine Sand";"Fine Sand";"beach_sand";"wet";"beach_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_beach_sand";"bare_sediment_Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"185";"19/02/2020";"35";"wet";"sand";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";"185";0;0.09;0.76;98.41;0.73;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.609;2.993;57.523;99.268;0.732;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"186";"19/02/2020";"35";"wet";"sand";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";"185";0;0.09;0.76;98.41;0.73;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.609;2.993;57.523;99.268;0.732;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"187";"19/02/2020";"20";"wet";"muddy_sand";NA;70;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";"187";0;0.26;1.36;96.17;2.21;"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";124.971;3;56.425;97.792;2.208;"Very Fine Sand";"Very Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"188";"19/02/2020";"5";"dry";"muddy_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"banco_flamingo_sul";"188";0;0.37;1.85;92.2;5.58;"Very Fine Sand,Moderately Sorted,Fine Skewed,Mesokurtic";"Sand";122.389;3.03;52.996;94.422;5.578;"Very Fine Sand";"Very Fine Sand";"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"189";"19/02/2020";"5";"dry";"muddy_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"190";"19/02/2020";"5";"dry";"muddy_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"191";"19/02/2020";"5";"dry";"muddy_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"192";"19/02/2020";"10";"dry";"muddy_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"banco_flamingo_sul";"192";0;0.59;4.61;89.09;5.71;"Fine Sand,Moderately Sorted,Fine Skewed,Mesokurtic";"Sand";125.007;3;55.023;94.291;5.709;"Fine Sand";"Fine Sand";"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
